Start Time,Request Type,Latency (ms),Response Code
1701761990484,DISLIKE,50,200
1701761990487,DISLIKE,46,200
1701761990487,LIKE,51,200
1701761990487,LIKE,46,200
1701761990487,LIKE,46,200
1701761990488,DISLIKE,45,200
1701761990488,DISLIKE,47,200
1701761990489,DISLIKE,46,200
1701761990491,LIKE,48,200
1701761990491,DISLIKE,45,200
1701761990491,DISLIKE,71,200
1701761990491,DISLIKE,45,200
1701761990491,LIKE,45,200
1701761990495,DISLIKE,49,200
1701761990495,DISLIKE,49,200
1701761990495,DISLIKE,49,200
1701761990496,LIKE,47,200
1701761990496,DISLIKE,48,200
1701761990499,LIKE,46,200
1701761990499,LIKE,48,200
1701761990499,LIKE,118,200
1701761990499,DISLIKE,48,200
1701761990501,LIKE,48,200
1701761990503,DISLIKE,107,200
1701761990507,DISLIKE,52,200
1701761990508,DISLIKE,53,200
1701761990508,LIKE,53,200
1701761990508,DISLIKE,48,200
1701761990508,LIKE,53,200
1701761990509,DISLIKE,25,200
1701761990509,LIKE,54,200
1701761990509,LIKE,49,200
1701761990509,DISLIKE,49,200
1701761990510,LIKE,52,200
1701761990510,DISLIKE,77,200
1701761990511,DISLIKE,46,200
1701761990511,LIKE,76,200
1701761990512,DISLIKE,39,200
1701761990512,LIKE,39,200
1701761990512,DISLIKE,39,200
1701761990512,LIKE,47,200
1701761990513,DISLIKE,40,200
1701761990513,LIKE,40,200
1701761990513,LIKE,22,200
1701761990514,DISLIKE,41,200
1701761990516,DISLIKE,43,200
1701761990516,DISLIKE,29,200
1701761990516,DISLIKE,29,200
1701761990516,LIKE,43,200
1701761990521,DISLIKE,47,200
1701761990521,LIKE,30,200
1701761990521,DISLIKE,45,200
1701761990521,LIKE,46,200
1701761990521,LIKE,45,200
1701761990523,LIKE,46,200
1701761990523,LIKE,48,200
1701761990523,DISLIKE,48,200
1701761990523,DISLIKE,43,200
1701761990523,LIKE,43,200
1701761990524,DISLIKE,44,200
1701761990524,LIKE,40,200
1701761990527,DISLIKE,43,200
1701761990527,DISLIKE,67,200
1701761990533,LIKE,49,200
1701761990537,DISLIKE,53,200
1701761990537,LIKE,46,200
1701761990537,LIKE,64,200
1701761990537,DISLIKE,46,200
1701761990537,DISLIKE,50,200
1701761990537,LIKE,49,200
1701761990537,LIKE,64,200
1701761990538,LIKE,65,200
1701761990538,LIKE,64,200
1701761990540,DISLIKE,41,200
1701761990540,LIKE,45,200
1701761990540,LIKE,45,200
1701761990540,LIKE,45,200
1701761990541,LIKE,42,200
1701761990542,DISLIKE,43,200
1701761990542,DISLIKE,41,200
1701761990542,LIKE,29,200
1701761990542,LIKE,28,200
1701761990547,DISLIKE,51,200
1701761990547,DISLIKE,48,200
1701761990547,DISLIKE,38,200
1701761990547,LIKE,38,200
1701761990547,DISLIKE,38,200
1701761990547,DISLIKE,39,200
1701761990547,LIKE,39,200
1701761990552,LIKE,41,200
1701761990552,LIKE,43,200
1701761990552,DISLIKE,42,200
1701761990552,LIKE,41,200
1701761990553,DISLIKE,41,200
1701761990553,LIKE,41,200
1701761990553,DISLIKE,41,200
1701761990553,DISLIKE,42,200
1701761990556,LIKE,35,200
1701761990556,DISLIKE,40,200
1701761990556,DISLIKE,43,200
1701761990556,DISLIKE,35,200
1701761990556,LIKE,40,200
1701761990556,LIKE,61,200
1701761990560,LIKE,39,200
1701761990567,LIKE,71,200
1701761990568,LIKE,52,200
1701761990568,LIKE,52,200
1701761990568,LIKE,52,200
1701761990568,LIKE,55,200
1701761990568,LIKE,55,200
1701761990568,LIKE,52,200
1701761990568,DISLIKE,47,200
1701761990570,LIKE,47,200
1701761990570,DISLIKE,49,200
1701761990570,DISLIKE,47,200
1701761990572,LIKE,45,200
1701761990572,LIKE,49,200
1701761990572,DISLIKE,49,200
1701761990572,DISLIKE,49,200
1701761990576,LIKE,49,200
1701761990576,LIKE,52,200
1701761990576,DISLIKE,52,200
1701761990576,DISLIKE,63,200
1701761990582,LIKE,83,200
1701761990582,DISLIKE,49,200
1701761990582,DISLIKE,45,200
1701761990582,DISLIKE,45,200
1701761990582,DISLIKE,45,200
1701761990582,LIKE,81,200
1701761990582,LIKE,45,200
1701761990582,LIKE,45,200
1701761990582,LIKE,77,200
1701761990593,DISLIKE,55,200
1701761990593,DISLIKE,55,200
1701761990593,DISLIKE,52,200
1701761990593,DISLIKE,56,200
1701761990593,LIKE,87,200
1701761990593,LIKE,83,200
1701761990600,DISLIKE,58,200
1701761990600,DISLIKE,58,200
1701761990600,LIKE,60,200
1701761990600,DISLIKE,60,200
1701761990600,LIKE,59,200
1701761990600,LIKE,58,200
1701761990601,DISLIKE,61,200
1701761990601,DISLIKE,61,200
1701761990601,LIKE,62,200
1701761990601,LIKE,54,200
1701761990601,LIKE,55,200
1701761990601,DISLIKE,54,200
1701761990601,LIKE,54,200
1701761990604,LIKE,44,200
1701761990604,LIKE,51,200
1701761990604,DISLIKE,34,200
1701761990604,LIKE,57,200
1701761990604,LIKE,58,200
1701761990605,DISLIKE,49,200
1701761990605,DISLIKE,53,200
1701761990605,LIKE,92,200
1701761990606,LIKE,50,200
1701761990607,LIKE,93,200
1701761990610,LIKE,50,200
1701761990610,DISLIKE,50,200
1701761990610,DISLIKE,54,200
1701761990610,DISLIKE,57,200
1701761990610,LIKE,57,200
1701761990610,DISLIKE,58,200
1701761990610,LIKE,54,200
1701761990610,DISLIKE,58,200
1701761990616,DISLIKE,48,200
1701761990616,DISLIKE,48,200
1701761990616,LIKE,64,200
1701761990616,DISLIKE,48,200
1701761990616,DISLIKE,48,200
1701761990616,DISLIKE,49,200
1701761990617,DISLIKE,49,200
1701761990617,DISLIKE,49,200
1701761990620,DISLIKE,48,200
1701761990620,LIKE,48,200
1701761990620,LIKE,48,200
1701761990621,LIKE,53,200
1701761990621,DISLIKE,49,200
1701761990621,DISLIKE,65,200
1701761990621,LIKE,49,200
1701761990626,DISLIKE,50,200
1701761990626,LIKE,74,200
1701761990626,LIKE,50,200
1701761990627,DISLIKE,51,200
1701761990631,LIKE,55,200
1701761990636,LIKE,60,200
1701761990636,LIKE,54,200
1701761990636,LIKE,54,200
1701761990636,LIKE,54,200
1701761990636,DISLIKE,54,200
1701761990636,DISLIKE,54,200
1701761990638,DISLIKE,56,200
1701761990638,LIKE,56,200
1701761990639,DISLIKE,46,200
1701761990643,LIKE,43,200
1701761990643,DISLIKE,43,200
1701761990644,LIKE,43,200
1701761990644,LIKE,51,200
1701761990644,LIKE,43,200
1701761990644,DISLIKE,43,200
1701761990644,DISLIKE,43,200
1701761990644,LIKE,51,200
1701761990652,DISLIKE,52,200
1701761990652,DISLIKE,52,200
1701761990652,LIKE,52,200
1701761990652,DISLIKE,70,200
1701761990658,DISLIKE,57,200
1701761990658,DISLIKE,57,200
1701761990658,LIKE,54,200
1701761990658,DISLIKE,65,200
1701761990658,LIKE,76,200
1701761990658,DISLIKE,54,200
1701761990658,DISLIKE,54,200
1701761990663,DISLIKE,58,200
1701761990663,DISLIKE,59,200
1701761990663,LIKE,58,200
1701761990663,DISLIKE,81,200
1701761990663,LIKE,58,200
1701761990663,LIKE,58,200
1701761990663,LIKE,56,200
1701761990663,DISLIKE,59,200
1701761990663,LIKE,56,200
1701761990670,DISLIKE,64,200
1701761990670,LIKE,63,200
1701761990670,DISLIKE,63,200
1701761990670,LIKE,60,200
1701761990671,LIKE,61,200
1701761990671,DISLIKE,61,200
1701761990671,DISLIKE,61,200
1701761990671,DISLIKE,61,200
1701761990678,LIKE,68,200
1701761990678,LIKE,68,200
1701761990678,LIKE,60,200
1701761990678,LIKE,71,200
1701761990678,LIKE,66,200
1701761990680,DISLIKE,133,200
1701761990681,LIKE,64,200
1701761990681,LIKE,64,200
1701761990681,LIKE,64,200
1701761990684,DISLIKE,68,200
1701761990684,LIKE,68,200
1701761990684,LIKE,68,200
1701761990684,DISLIKE,64,200
1701761990684,LIKE,68,200
1701761990686,DISLIKE,65,200
1701761990687,DISLIKE,66,200
1701761990687,LIKE,135,200
1701761990687,DISLIKE,67,200
1701761990688,LIKE,68,200
1701761990691,LIKE,70,200
1701761990691,LIKE,65,200
1701761990691,LIKE,70,200
1701761990695,DISLIKE,69,200
1701761990695,DISLIKE,59,200
1701761990696,DISLIKE,60,200
1701761990696,DISLIKE,70,200
1701761990696,LIKE,60,200
1701761990697,DISLIKE,66,200
1701761990698,LIKE,28,200
1701761990698,DISLIKE,62,200
1701761990698,LIKE,59,200
1701761990699,LIKE,63,200
1701761990703,DISLIKE,64,200
1701761990703,LIKE,64,200
1701761990703,LIKE,64,200
1701761990703,LIKE,64,200
1701761990703,LIKE,64,200
1701761990703,LIKE,64,200
1701761990709,DISLIKE,65,200
1701761990709,LIKE,70,200
1701761990709,DISLIKE,65,200
1701761990709,DISLIKE,66,200
1701761990710,LIKE,66,200
1701761990710,DISLIKE,66,200
1701761990711,DISLIKE,67,200
1701761990711,LIKE,59,200
1701761990711,DISLIKE,20,200
1701761990718,DISLIKE,60,200
1701761990718,DISLIKE,60,200
1701761990718,LIKE,66,200
1701761990718,LIKE,60,200
1701761990718,LIKE,60,200
1701761990718,LIKE,66,200
1701761990719,LIKE,61,200
1701761990719,LIKE,61,200
1701761990722,LIKE,59,200
1701761990725,DISLIKE,62,200
1701761990725,LIKE,30,200
1701761990725,DISLIKE,62,200
1701761990725,LIKE,62,200
1701761990725,DISLIKE,62,200
1701761990725,DISLIKE,62,200
1701761990725,LIKE,62,200
1701761990729,LIKE,62,200
1701761990729,DISLIKE,58,200
1701761990729,LIKE,58,200
1701761990729,DISLIKE,59,200
1701761990729,DISLIKE,59,200
1701761990729,DISLIKE,93,200
1701761990730,LIKE,52,200
1701761990731,LIKE,53,200
1701761990731,LIKE,53,200
1701761990731,LIKE,53,200
1701761990731,DISLIKE,53,200
1701761990732,DISLIKE,54,200
1701761990734,DISLIKE,56,200
1701761990735,DISLIKE,57,200
1701761990735,DISLIKE,51,200
1701761990735,DISLIKE,54,200
1701761990735,DISLIKE,51,200
1701761990735,DISLIKE,54,200
1701761990735,DISLIKE,51,200
1701761990738,LIKE,67,200
1701761990746,LIKE,60,200
1701761990746,DISLIKE,59,200
1701761990746,DISLIKE,94,200
1701761990746,LIKE,58,200
1701761990747,LIKE,56,200
1701761990747,DISLIKE,59,200
1701761990747,DISLIKE,56,200
1701761990747,DISLIKE,69,200
1701761990747,LIKE,60,200
1701761990755,DISLIKE,59,200
1701761990755,DISLIKE,56,200
1701761990755,LIKE,58,200
1701761990755,DISLIKE,64,200
1701761990755,LIKE,92,200
1701761990755,DISLIKE,92,200
1701761990756,DISLIKE,58,200
1701761990758,LIKE,60,200
1701761990758,LIKE,55,200
1701761990759,DISLIKE,60,200
1701761990759,LIKE,72,200
1701761990760,LIKE,62,200
1701761990760,DISLIKE,57,200
1701761990760,DISLIKE,57,200
1701761990760,DISLIKE,57,200
1701761990760,DISLIKE,57,200
1701761990760,DISLIKE,51,200
1701761990760,LIKE,49,200
1701761990762,LIKE,51,200
1701761990762,DISLIKE,81,200
1701761990767,DISLIKE,57,200
1701761990767,LIKE,50,200
1701761990767,DISLIKE,56,200
1701761990767,DISLIKE,48,200
1701761990767,DISLIKE,49,200
1701761990767,DISLIKE,49,200
1701761990767,DISLIKE,49,200
1701761990772,DISLIKE,53,200
1701761990772,LIKE,53,200
1701761990772,DISLIKE,54,200
1701761990773,LIKE,51,200
1701761990773,DISLIKE,51,200
1701761990778,LIKE,53,200
1701761990778,LIKE,53,200
1701761990778,DISLIKE,53,200
1701761990778,LIKE,53,200
1701761990779,LIKE,53,200
1701761990779,DISLIKE,54,200
1701761990779,LIKE,54,200
1701761990779,LIKE,54,200
1701761990780,DISLIKE,55,200
1701761990780,LIKE,54,200
1701761990783,LIKE,55,200
1701761990784,LIKE,55,200
1701761990785,DISLIKE,56,200
1701761990786,DISLIKE,57,200
1701761990786,DISLIKE,56,200
1701761990788,LIKE,59,200
1701761990789,LIKE,59,200
1701761990789,DISLIKE,86,200
1701761990789,LIKE,60,200
1701761990791,DISLIKE,60,200
1701761990792,DISLIKE,61,200
1701761990792,DISLIKE,61,200
1701761990793,LIKE,62,200
1701761990794,LIKE,63,200
1701761990794,LIKE,62,200
1701761990797,LIKE,62,200
1701761990797,LIKE,62,200
1701761990801,LIKE,54,200
1701761990802,DISLIKE,55,200
1701761990802,LIKE,55,200
1701761990802,DISLIKE,56,200
1701761990802,LIKE,56,200
1701761990802,LIKE,67,200
1701761990802,DISLIKE,56,200
1701761990802,LIKE,65,200
1701761990808,LIKE,53,200
1701761990808,DISLIKE,53,200
1701761990808,LIKE,66,200
1701761990808,LIKE,53,200
1701761990817,LIKE,59,200
1701761990817,LIKE,62,200
1701761990817,DISLIKE,79,200
1701761990817,DISLIKE,57,200
1701761990817,DISLIKE,59,200
1701761990817,DISLIKE,59,200
1701761990817,DISLIKE,58,200
1701761990818,LIKE,60,200
1701761990818,DISLIKE,63,200
1701761990818,LIKE,58,200
1701761990820,LIKE,60,200
1701761990820,LIKE,61,200
1701761990820,LIKE,60,200
1701761990821,DISLIKE,61,200
1701761990823,LIKE,63,200
1701761990823,LIKE,61,200
1701761990823,LIKE,63,200
1701761990824,LIKE,62,200
1701761990830,DISLIKE,68,200
1701761990830,LIKE,68,200
1701761990830,DISLIKE,63,200
1701761990830,LIKE,63,200
1701761990830,DISLIKE,57,200
1701761990831,LIKE,57,200
1701761990831,LIKE,59,200
1701761990831,LIKE,58,200
1701761990833,LIKE,61,200
1701761990833,DISLIKE,55,200
1701761990833,LIKE,61,200
1701761990836,DISLIKE,58,200
1701761990836,DISLIKE,58,200
1701761990836,DISLIKE,64,200
1701761990839,LIKE,61,200
1701761990839,DISLIKE,60,200
1701761990840,LIKE,61,200
1701761990840,DISLIKE,61,200
1701761990843,DISLIKE,63,200
1701761990843,DISLIKE,64,200
1701761990843,LIKE,64,200
1701761990843,DISLIKE,60,200
1701761990844,DISLIKE,97,200
1701761990844,LIKE,59,200
1701761990845,LIKE,59,200
1701761990846,LIKE,61,200
1701761990846,LIKE,61,200
1701761990852,LIKE,66,200
1701761990852,DISLIKE,68,200
1701761990852,LIKE,69,200
1701761990855,DISLIKE,67,200
1701761990855,LIKE,66,200
1701761990855,LIKE,67,200
1701761990855,DISLIKE,66,200
1701761990855,LIKE,67,200
1701761990857,LIKE,66,200
1701761990857,LIKE,65,200
1701761990859,DISLIKE,70,200
1701761990859,DISLIKE,66,200
1701761990859,LIKE,68,200
1701761990862,LIKE,70,200
1701761990862,LIKE,68,200
1701761990862,DISLIKE,60,200
1701761990862,DISLIKE,61,200
1701761990867,DISLIKE,65,200
1701761990867,LIKE,70,200
1701761990867,DISLIKE,73,200
1701761990868,DISLIKE,74,200
1701761990868,LIKE,71,200
1701761990868,DISLIKE,71,200
1701761990868,LIKE,74,200
1701761990870,DISLIKE,73,200
1701761990871,LIKE,69,200
1701761990871,LIKE,69,200
1701761990871,LIKE,69,200
1701761990872,DISLIKE,70,200
1701761990872,DISLIKE,70,200
1701761990875,DISLIKE,67,200
1701761990875,LIKE,58,200
1701761990875,DISLIKE,67,200
1701761990877,LIKE,60,200
1701761990882,DISLIKE,65,200
1701761990882,LIKE,65,200
1701761990882,LIKE,64,200
1701761990882,DISLIKE,23,200
1701761990882,LIKE,23,200
1701761990882,LIKE,64,200
1701761990882,LIKE,65,200
1701761990882,DISLIKE,62,200
1701761990882,DISLIKE,65,200
1701761990882,LIKE,64,200
1701761990888,DISLIKE,68,200
1701761990888,LIKE,64,200
1701761990888,DISLIKE,68,200
1701761990891,DISLIKE,67,200
1701761990891,DISLIKE,68,200
1701761990891,LIKE,61,200
1701761990891,DISLIKE,61,200
1701761990891,DISLIKE,68,200
1701761990891,DISLIKE,68,200
1701761990892,LIKE,62,200
1701761990892,DISLIKE,61,200
1701761990893,DISLIKE,63,200
1701761990894,DISLIKE,61,200
1701761990894,LIKE,61,200
1701761990894,DISLIKE,63,200
1701761990894,DISLIKE,63,200
1701761990894,DISLIKE,61,200
1701761990894,LIKE,58,200
1701761990897,DISLIKE,89,200
1701761990897,DISLIKE,58,200
1701761990897,DISLIKE,57,200
1701761990897,LIKE,57,200
1701761990897,LIKE,57,200
1701761990897,LIKE,58,200
1701761990897,LIKE,61,200
1701761990898,LIKE,55,200
1701761990898,LIKE,55,200
1701761990898,DISLIKE,54,200
1701761990898,DISLIKE,55,200
1701761990898,DISLIKE,52,200
1701761990902,LIKE,50,200
1701761990902,DISLIKE,56,200
1701761990902,DISLIKE,50,200
1701761990902,DISLIKE,20,200
1701761990902,LIKE,20,200
1701761990902,LIKE,47,200
1701761990902,DISLIKE,47,200
1701761990902,DISLIKE,57,200
1701761990906,LIKE,62,200
1701761990906,DISLIKE,51,200
1701761990906,LIKE,49,200
1701761990906,DISLIKE,49,200
1701761990906,DISLIKE,49,200
1701761990906,LIKE,47,200
1701761990906,DISLIKE,88,200
1701761990906,DISLIKE,88,200
1701761990906,DISLIKE,51,200
1701761990907,DISLIKE,45,200
1701761990907,LIKE,45,200
1701761990909,LIKE,41,200
1701761990909,DISLIKE,41,200
1701761990909,DISLIKE,47,200
1701761990909,DISLIKE,42,200
1701761990910,DISLIKE,39,200
1701761990911,LIKE,40,200
1701761990911,DISLIKE,43,200
1701761990911,DISLIKE,40,200
1701761990912,LIKE,40,200
1701761990912,LIKE,40,200
1701761990912,LIKE,37,200
1701761990912,DISLIKE,41,200
1701761990912,DISLIKE,35,200
1701761990913,DISLIKE,38,200
1701761990913,DISLIKE,61,200
1701761990913,LIKE,61,200
1701761990916,DISLIKE,34,200
1701761990916,LIKE,34,200
1701761990917,DISLIKE,35,200
1701761990917,DISLIKE,35,200
1701761990917,LIKE,35,200
1701761990917,DISLIKE,35,200
1701761990917,DISLIKE,35,200
1701761990917,LIKE,31,200
1701761990921,LIKE,35,200
1701761990921,LIKE,34,200
1701761990921,LIKE,35,200
1701761990921,LIKE,33,200
1701761990921,LIKE,34,200
1701761990921,DISLIKE,33,200
1701761990921,LIKE,30,200
1701761990921,LIKE,27,200
1701761990922,DISLIKE,28,200
1701761990922,LIKE,28,200
1701761990922,LIKE,30,200
1701761990922,LIKE,28,200
1701761990922,LIKE,30,200
1701761990923,DISLIKE,32,200
1701761990924,DISLIKE,32,200
1701761990924,DISLIKE,30,200
1701761990927,DISLIKE,30,200
1701761990927,LIKE,30,200
1701761990927,LIKE,21,200
1701761990927,LIKE,30,200
1701761990927,DISLIKE,30,200
1701761990927,DISLIKE,29,200
1701761990927,LIKE,29,200
1701761990928,DISLIKE,30,200
1701761990928,LIKE,30,200
1701761990929,DISLIKE,20,200
1701761990929,LIKE,19,200
1701761990929,DISLIKE,17,200
1701761990933,LIKE,24,200
1701761990933,LIKE,22,200
1701761990933,LIKE,21,200
1701761990933,DISLIKE,22,200
1701761990933,LIKE,20,200
1701761990933,DISLIKE,21,200
1701761990933,DISLIKE,16,200
1701761990933,LIKE,22,200
1701761990933,DISLIKE,21,200
1701761990933,DISLIKE,17,200
1701761990935,LIKE,18,200
1701761990935,DISLIKE,22,200
1701761990937,DISLIKE,20,200
1701761990938,DISLIKE,17,200
1701761990938,DISLIKE,17,200
1701761990938,DISLIKE,17,200
1701761990938,DISLIKE,16,200
1701761990938,LIKE,16,200
1701761990938,DISLIKE,17,200
1701761990938,DISLIKE,16,200
1701761990943,LIKE,19,200
1701761990943,DISLIKE,46,200
1701761990943,DISLIKE,41,200
1701761990943,DISLIKE,41,200
1701761990943,LIKE,41,200
1701761990943,LIKE,41,200
1701761990943,DISLIKE,41,200
1701761990943,LIKE,41,200
1701761990946,DISLIKE,49,200
1701761990946,LIKE,44,200
1701761990946,LIKE,40,200
1701761990947,LIKE,41,200
1701761990947,DISLIKE,40,200
1701761990947,DISLIKE,41,200
1701761990947,LIKE,49,200
1701761990947,DISLIKE,41,200
1701761990948,LIKE,41,200
1701761990948,LIKE,42,200
1701761990950,LIKE,44,200
1701761990950,LIKE,57,200
1701761990950,LIKE,39,200
1701761990950,DISLIKE,44,200
1701761990950,LIKE,41,200
1701761990951,LIKE,38,200
1701761990952,DISLIKE,31,200
1701761990952,LIKE,31,200
1701761990952,LIKE,42,200
1701761990954,DISLIKE,32,200
1701761990954,LIKE,32,200
1701761990954,DISLIKE,33,200
1701761990954,DISLIKE,32,200
1701761990954,DISLIKE,27,200
1701761990954,DISLIKE,33,200
1701761990954,DISLIKE,27,200
1701761990954,LIKE,33,200
1701761990957,DISLIKE,30,200
1701761990957,DISLIKE,28,200
1701761990957,DISLIKE,30,200
1701761990957,LIKE,29,200
1701761990958,DISLIKE,31,200
1701761990958,LIKE,29,200
1701761990960,LIKE,33,200
1701761990960,LIKE,27,200
1701761990960,DISLIKE,32,200
1701761990962,DISLIKE,29,200
1701761990962,DISLIKE,29,200
1701761990962,DISLIKE,29,200
1701761990964,LIKE,31,200
1701761990964,DISLIKE,31,200
1701761990964,LIKE,31,200
1701761990964,LIKE,29,200
1701761990964,LIKE,31,200
1701761990964,DISLIKE,31,200
1701761990964,DISLIKE,29,200
1701761990964,LIKE,31,200
1701761990964,LIKE,29,200
1701761990964,LIKE,31,200
1701761990967,LIKE,34,200
1701761990967,LIKE,34,200
1701761990967,LIKE,29,200
1701761990967,LIKE,34,200
1701761990967,LIKE,29,200
1701761990968,LIKE,30,200
1701761990968,DISLIKE,30,200
1701761990968,LIKE,30,200
1701761990968,LIKE,31,200
1701761990969,LIKE,32,200
1701761990972,LIKE,29,200
1701761990972,DISLIKE,29,200
1701761990972,DISLIKE,29,200
1701761990972,DISLIKE,29,200
1701761990972,LIKE,29,200
1701761990974,DISLIKE,27,200
1701761990974,DISLIKE,31,200
1701761990974,DISLIKE,27,200
1701761990987,DISLIKE,39,200
1701761990987,LIKE,41,200
1701761990987,LIKE,40,200
1701761990987,LIKE,40,200
1701761990987,LIKE,44,200
1701761990987,LIKE,40,200
1701761990987,DISLIKE,41,200
1701761990988,LIKE,42,200
1701761990988,DISLIKE,42,200
1701761990988,LIKE,45,200
1701761990988,DISLIKE,38,200
1701761990988,DISLIKE,37,200
1701761990988,DISLIKE,40,200
1701761990988,LIKE,42,200
1701761990988,LIKE,38,200
1701761990988,LIKE,37,200
1701761990988,LIKE,38,200
1701761990988,DISLIKE,38,200
1701761990988,DISLIKE,38,200
1701761990988,DISLIKE,38,200
1701761990988,LIKE,34,200
1701761990988,DISLIKE,36,200
1701761990988,LIKE,36,200
1701761990988,DISLIKE,36,200
1701761990988,DISLIKE,34,200
1701761990989,DISLIKE,35,200
1701761990989,LIKE,39,200
1701761990989,DISLIKE,29,200
1701761990989,DISLIKE,32,200
1701761990989,LIKE,32,200
1701761990989,DISLIKE,31,200
1701761990989,LIKE,32,200
1701761990989,LIKE,29,200
1701761990989,LIKE,29,200
1701761990989,DISLIKE,29,200
1701761990992,LIKE,34,200
1701761990992,LIKE,28,200
1701761990992,LIKE,30,200
1701761990992,DISLIKE,28,200
1701761990992,DISLIKE,25,200
1701761990992,DISLIKE,24,200
1701761990992,DISLIKE,28,200
1701761990997,DISLIKE,33,200
1701761990997,LIKE,33,200
1701761990997,DISLIKE,30,200
1701761990997,DISLIKE,33,200
1701761990997,LIKE,33,200
1701761990997,LIKE,30,200
1701761990997,DISLIKE,28,200
1701761990997,DISLIKE,33,200
1701761990997,DISLIKE,33,200
1701761990997,LIKE,29,200
1701761990997,DISLIKE,29,200
1701761990997,DISLIKE,33,200
1701761991003,DISLIKE,36,200
1701761991003,DISLIKE,36,200
1701761991003,DISLIKE,36,200
1701761991003,DISLIKE,35,200
1701761991003,LIKE,31,200
1701761991003,LIKE,31,200
1701761991004,DISLIKE,32,200
1701761991004,LIKE,30,200
1701761991004,DISLIKE,32,200
1701761991004,LIKE,30,200
1701761991004,LIKE,32,200
1701761991006,DISLIKE,19,200
1701761991006,DISLIKE,19,200
1701761991006,LIKE,19,200
1701761991006,DISLIKE,18,200
1701761991008,DISLIKE,21,200
1701761991009,DISLIKE,21,200
1701761991009,LIKE,22,200
1701761991009,DISLIKE,22,200
1701761991009,DISLIKE,22,200
1701761991010,LIKE,22,200
1701761991010,LIKE,22,200
1701761991010,DISLIKE,22,200
1701761991010,LIKE,22,200
1701761991013,LIKE,25,200
1701761991013,DISLIKE,25,200
1701761991013,DISLIKE,25,200
